(64,8066,153.342529296875)
(64,10064,98.4153518676758)
(64,8451,117.223533630371)
(64,9269,113.097007751465)
(65,1881,163.031463623047)
(65,14167,158.736618041992)
(66,12157,107.956169128418)
(66,14219,187.201904296875)
(66,14438,106.789276123047)
(66,1651,148.052154541016)
(66,9047,40.7869987487793)
(67,12393,140.64973449707)
(67,8940,66.7806091308594)
(67,822,125.513206481934)
(67,12049,100.790267944336)
(67,5289,107.832588195801)
(68,1672,181.619812011719)
(68,5595,157.498779296875)
(68,9709,108.774559020996)
(68,8326,90.6060180664063)
(69,11499,113.834045410156)
(69,1070,175.712951660156)
(69,4829,175.596176147461)
(69,5946,185.873657226563)
(69,6627,192.223907470703)
(70,909,151.135818481445)
(70,3311,123.935737609863)
(70,12888,158.651290893555)
(71,8621,159.763931274414)
(71,11467,115.805587768555)
(71,3688,129.007034301758)
(71,13170,198.25813293457)
(71,1478,144.056533813477)
(72,3889,77.6877593994141)
(72,4733,91.1514511108398)
(72,8581,178.319061279297)
(73,11190,154.790466308594)
(73,14449,138.82861328125)
(73,13430,92.8840255737305)
(73,8428,167.058197021484)
(74,6108,144.206283569336)
(74,14310,170.873291015625)
(74,12483,142.558746337891)
(75,14507,196.409057617188)
(75,8969,180.874984741211)
(75,2702,66.5374526977539)
(75,11394,132.86198425293)
(76,10996,193.937103271484)
(76,13432,185.348999023438)
(76,10861,173.373870849609)
(76,3667,109.260543823242)
(77,8663,113.105094909668)
(77,11131,126.789581298828)
(77,2015,56.002513885498)
(77,3821,147.188278198242)
(77,6116,100.372009277344)
(78,9929,149.665573120117)
(78,1328,46.2369613647461)
(79,15423,128.604965209961)
(79,6086,164.862319946289)
(79,15688,118.975318908691)
(80,1503,106.925964355469)
(80,7344,118.682830810547)
(80,6484,125.089950561523)
(80,154,160.319610595703)
(80,14034,73.2453002929688)
(81,1716,48.4282760620117)
(82,11696,130.730209350586)
(82,5295,130.619583129883)
(82,554,157.294204711914)
(83,1307,119.067451477051)
(83,10000,44.7958869934082)
(83,13176,62.1547660827637)
(83,13611,57.7670059204102)
(84,6136,186.626312255859)
(84,10752,135.931900024414)
(84,11586,186.350173950195)
(84,14493,146.223587036133)
(85,7854,172.035919189453)
(85,14522,121.051025390625)
(85,4727,172.858703613281)
(85,7484,188.178176879883)
(85,4408,110.557159423828)
(86,12319,170.786697387695)
(86,13352,145.074035644531)
(86,13555,40.3519821166992)
(86,13945,40.8915023803711)
(87,14382,147.443923950195)
(87,3091,196.702865600586)
(87,14572,68.1587448120117)
(87,6522,128.600143432617)
(87,11799,92.2002410888672)
(88,1711,93.0149917602539)
(88,4574,195.528121948242)
(88,5772,178.851028442383)
(88,13203,132.49040222168)
(89,14854,137.800277709961)
(89,4455,138.663360595703)
(89,14347,129.359268188477)
(89,1575,147.489273071289)
(89,15819,155.65461730957)
(90,14,96.9433517456055)
(90,2367,195.55485534668)
(90,8163,106.128364562988)
(90,3347,113.968521118164)
(90,6700,125.25910949707)
(91,1969,94.8245544433594)
(91,13873,100.337104797363)
(92,14633,98.0734405517578)
(92,9360,85.3387680053711)
(92,10000,83.6782455444336)
(92,1979,128.920196533203)
(92,8087,67.1023788452148)
(93,8275,154.153884887695)
(93,2590,143.406600952148)
(93,5311,105.208801269531)
(93,3222,68.2456283569336)
(93,13459,96.9775238037109)
(94,7597,151.139617919922)
(94,3793,194.718124389648)
(94,4228,124.885025024414)
(94,13780,102.30297088623)
(95,5356,121.145660400391)
(95,893,129.610916137695)
(95,4945,85.401969909668)
(95,12256,60.3285522460938)
(95,3267,23.458137512207)
(96,12339,89.7577209472656)
(96,11250,154.636276245117)
(96,6459,102.191818237305)
(97,960,160.296661376953)
(97,4672,130.585067749023)
(97,15248,103.793724060059)
(97,7078,75.2872009277344)
(97,11283,88.8229751586914)
(98,9215,48.2105522155762)
(98,9214,174.724151611328)
(98,1084,61.6094284057617)
(98,14116,178.217010498047)
(98,14897,98.5865707397461)
(99,7676,108.170890808105)
(99,15828,83.449836730957)
(99,12160,189.943939208984)
(99,5016,31.6531925201416)
(99,262,174.901031494141)
(100,10272,156.042694091797)
(100,15403,111.100234985352)
(101,13085,94.1863098144531)
(101,14629,126.930862426758)
(101,3956,154.795745849609)
(101,5053,175.573303222656)
(101,6433,86.9109115600586)
(102,1400,24.9774951934814)
(102,7446,89.4405746459961)
(103,5530,120.944427490234)
(103,11310,150.211624145508)
(103,8143,154.982284545898)
(104,8575,139.775466918945)
(104,10056,102.137825012207)
(104,9262,195.664749145508)
(104,15546,166.444458007813)
(104,1055,164.616760253906)
(105,11957,158.578521728516)
(106,13056,196.508346557617)
(106,1583,180.198760986328)
(107,13357,92.245979309082)
(107,1590,176.146743774414)
(107,4523,134.343490600586)
(108,9503,120.098587036133)
(108,3749,112.858367919922)
(108,5555,112.653602600098)
(108,14014,95.5585174560547)
(108,14578,48.4651565551758)
(109,9848,77.9360885620117)
(109,3168,79.9345550537109)
(109,12258,69.9776840209961)
(109,15746,117.877265930176)
(110,10828,146.895904541016)
(110,4719,106.219314575195)
(110,6611,104.250289916992)
(110,1014,114.144813537598)
(110,1400,134.118240356445)
(111,6864,169.673446655273)
(111,3670,108.004943847656)
(111,11843,127.080505371094)
(111,14047,175.710327148438)
(112,15939,73.8163070678711)
(112,15142,79.1338348388672)
(112,8415,84.2335586547852)
(112,4450,142.559524536133)
(112,5464,130.877700805664)
(113,6493,169.120346069336)
(113,11992,145.779663085938)
(114,6234,91.4516906738281)
(114,1374,123.819641113281)
(114,14549,166.606384277344)
(114,14667,103.460556030273)
(114,12004,169.839172363281)
(115,2889,109.613754272461)
(115,11926,161.352798461914)
(115,144,128.469100952148)
(115,2762,127.647911071777)
(115,10930,117.197235107422)
(116,10439,92.2263107299805)
(116,5377,134.592910766602)
(116,4268,129.453277587891)
(116,8460,101.49462890625)
(117,3777,91.0322799682617)
(118,14424,132.443298339844)
(118,7463,114.671607971191)
(118,14443,114.113098144531)
(118,9178,181.702880859375)
(118,13238,134.225646972656)
(119,1015,181.139465332031)
(119,893,190.996871948242)
(119,15837,115.349502563477)
(120,6740,21.3569889068604)
(120,5932,139.737655639648)
(120,1086,170.657470703125)
(120,2165,102.732551574707)
(121,10883,190.322967529297)
(121,5232,109.268592834473)
(121,3281,147.357376098633)
(121,3433,126.766899108887)
(121,3641,65.0991363525391)
(122,3373,143.020111083984)
(122,14804,187.066009521484)
(122,8423,188.615097045898)
(122,8688,134.23291015625)
(122,15433,137.260772705078)
(123,1693,143.266296386719)
(123,10100,41.9643287658691)
(123,5857,163.688339233398)
(123,1305,41.096752166748)
(123,594,66.6849060058594)
(124,391,113.627319335938)
(124,8476,76.3447570800781)
(124,13467,72.7464370727539)
(124,851,99.5170364379883)
(124,7148,159.929824829102)
(125,8899,143.030715942383)
(125,6129,69.1772766113281)
(125,11542,63.816162109375)
(125,3198,106.267349243164)
(125,2892,71.3589477539063)
(126,11364,175.59521484375)
(127,14785,79.162971496582)
(128,9070,85.9729995727539)
(128,7162,92.0822143554688)
(128,1047,106.67374420166)
(128,12325,72.1441268920898)
(129,13913,56.3686752319336)
(129,8583,180.672500610352)
(129,14459,113.449890136719)
(129,9394,106.118339538574)
(130,2436,145.847122192383)
(130,9957,129.897766113281)
(131,9147,58.0491790771484)
(131,931,143.120971679688)
(131,2949,96.9279479980469)
(131,7434,93.5744247436523)
(131,12325,105.654190063477)
(132,3002,37.9680442810059)
(132,7147,108.514274597168)
(132,14592,92.5598678588867)
(132,9106,138.867126464844)
(132,1144,142.712936401367)
(133,3260,171.53678894043)
(133,6629,61.8577003479004)
(133,1690,184.583724975586)
(133,5159,185.962463378906)
(133,7847,115.303405761719)
(134,5524,174.872299194336)
(134,1060,70.0581283569336)
(134,12760,153.560134887695)
(135,506,44.2038345336914)
(135,5545,108.101760864258)
(135,5628,45.140308380127)
(135,6437,118.583351135254)
(135,3593,87.0444869995117)
(136,2165,75.7863159179688)
(136,3040,199.746398925781)
(137,13894,193.591018676758)
(137,9602,104.594741821289)
(137,9077,130.142288208008)
(137,335,139.266098022461)
(137,3138,104.800300598145)
(138,4113,161.382858276367)
(138,6705,176.15461730957)
(138,15497,106.333297729492)
(138,2027,143.034484863281)
(138,4872,98.0716400146484)
(139,2035,137.215454101563)
(139,7021,169.976684570313)
(139,2082,86.982551574707)
(140,14580,169.12043762207)
(140,2471,102.361297607422)
(140,13633,157.676971435547)
(140,15241,140.506332397461)
(141,5670,146.06852722168)
(141,2437,176.348297119141)
(141,3294,140.23014831543)
(142,13083,128.378173828125)
(142,340,91.1960372924805)
(142,4827,54.6328735351563)
(142,15236,182.683868408203)
(143,789,130.014221191406)
(143,11914,189.27375793457)
(143,8635,146.385726928711)
(143,10265,50.5563735961914)
(143,2688,175.483184814453)
(144,115,128.469100952148)
(144,14314,113.682029724121)
(145,14893,145.304092407227)
(145,445,144.803924560547)
(145,841,167.618850708008)
(145,7047,181.292144775391)
(145,11569,156.599639892578)
(146,8144,52.0073890686035)
(146,6605,39.1344108581543)
(147,15634,171.80549621582)
(147,740,93.3930816650391)
(147,11854,158.129287719727)
(147,384,37.108097076416)
(147,13302,81.3720016479492)
(148,7601,158.074920654297)
(148,11497,198.474899291992)
(148,9818,184.162445068359)
(148,10768,77.6118316650391)
(149,14284,110.889335632324)
(149,12261,79.6039276123047)
(149,6592,124.508476257324)
(150,15917,83.2365188598633)
(150,50,172.209030151367)
(150,8108,196.155685424805)
(151,2742,105.678840637207)
(151,13113,59.6513481140137)
(152,13304,85.526008605957)
(153,14239,127.15657043457)
(153,12636,178.088928222656)
(153,10913,125.344009399414)
(153,13863,115.951698303223)
(154,80,160.319610595703)
(154,12673,162.980514526367)
(154,9038,161.21647644043)
(154,1440,99.5043182373047)
(154,1683,96.0249710083008)
(155,9523,155.471633911133)
(155,1900,156.466583251953)
(156,12794,122.370864868164)
(156,8177,139.099273681641)
(156,9071,109.491638183594)
(156,7165,169.745162963867)
(156,6124,80.9333572387695)
(157,10586,132.87451171875)
(157,1159,140.580917358398)
(158,46,171.855331420898)
(158,288,169.849060058594)
(158,5253,127.769981384277)
(159,5234,127.623504638672)
(159,15798,72.1439056396484)
(159,10481,127.797004699707)
(159,9612,59.8611183166504)
(159,183,65.8126831054688)
(160,6101,198.791809082031)
(160,5727,179.125457763672)
(160,12506,158.976669311523)
(160,884,143.381362915039)
(160,6500,120.930435180664)
(161,9851,37.4957466125488)
(161,14140,155.536544799805)
(162,11278,104.856941223145)
(162,4732,161.639984130859)
(162,2070,60.7405624389648)
(162,15628,177.64323425293)
(162,1426,147.349975585938)
(163,5526,54.3196563720703)
(164,11492,125.583213806152)
(164,15310,177.156951904297)
(164,1032,138.338607788086)
(164,4706,166.201583862305)
(165,10658,155.647918701172)
(165,14084,74.9303817749023)
(165,5009,199.16389465332)
(166,7708,123.422790527344)
(166,9329,165.778854370117)
(166,10998,89.7508773803711)
(167,12763,188.810455322266)
(167,549,115.604072570801)
(167,12906,156.340240478516)
(167,8659,25.7891368865967)
(167,14043,83.5192489624023)
(168,12261,115.423873901367)
(168,13102,155.503158569336)
(168,14169,92.321891784668)
(168,2928,67.6049728393555)
(168,10439,61.0171928405762)
(169,14483,85.7260971069336)
(169,10757,71.9414520263672)
(169,7543,76.8117065429688)
(169,2256,51.9225463867188)
(169,578,77.0420532226563)
(170,14225,81.2023086547852)
(170,15411,136.079345703125)
(170,10682,59.6858062744141)
(170,9437,104.187072753906)
(171,15843,106.202430725098)
(171,12106,115.970085144043)
(171,15697,27.742546081543)
(172,4029,140.863143920898)
(172,3608,151.822708129883)
(172,14596,147.947067260742)
(173,5876,117.057899475098)
(173,3822,181.415374755859)
(173,5614,83.8330688476563)
(173,9899,30.916446685791)
(173,11332,135.60871887207)
(174,2689,81.6837310791016)
(174,1671,87.3685455322266)
(174,10049,95.2328262329102)
(174,1252,28.3672256469727)
(174,1521,83.9831924438477)
(175,1267,120.237594604492)
(175,9635,183.125473022461)
(176,11631,79.4931259155273)
(176,15474,85.1049652099609)
(176,11852,188.207321166992)
(176,14598,104.252479553223)
(177,1065,198.074295043945)
(178,9863,85.744873046875)
(178,15963,71.3513565063477)
(179,12272,123.327842712402)
(179,7553,120.36205291748)
(179,932,61.044979095459)
(179,7431,132.815704345703)
(180,8979,142.531021118164)
(180,10113,46.7468109130859)
(180,13896,63.929500579834)
(181,15615,118.834625244141)
(181,4217,182.095275878906)
(182,9415,105.677734375)
(182,1125,47.4486885070801)
(182,13310,51.6628875732422)
(182,14245,151.492431640625)
(183,159,65.8126831054688)
(183,3884,79.4253158569336)
(183,9169,31.1991729736328)
(184,9480,151.24772644043)
(184,12082,189.134048461914)
(185,14435,173.777877807617)
(185,2080,95.2783966064453)
(185,5266,183.136779785156)
(186,4117,103.773094177246)
(186,9321,146.300674438477)
(186,6712,111.80445098877)
(186,9571,150.868408203125)
(186,11703,106.144973754883)
(187,404,174.282089233398)
(187,15642,144.007034301758)
(187,12956,120.464866638184)
(187,5527,117.253028869629)
(188,13666,80.0916748046875)
(188,239,107.312652587891)
(189,12075,79.2220230102539)
(189,14060,153.594909667969)
(189,3142,160.68669128418)
(190,4626,120.474601745605)
(190,3291,110.066795349121)
(190,2007,84.9057464599609)
(191,11209,154.611206054688)
(191,15024,76.6510314941406)
(191,2678,170.270278930664)
(191,13759,76.7573318481445)
(192,14883,176.940795898438)
(192,364,161.402755737305)
(192,5298,167.873016357422)
(193,6784,54.9070663452148)
(193,13812,77.0943908691406)
(193,13451,187.010604858398)
(193,7283,102.111839294434)
(193,6291,124.974395751953)
(194,11146,138.471710205078)
(194,1938,134.899276733398)
(195,11615,135.004653930664)
(195,10109,124.814437866211)
(195,7900,67.6355590820313)
(195,4731,112.899856567383)
(195,10816,149.404113769531)
(196,14366,33.5047035217285)
(196,5559,60.8731956481934)
(196,12858,170.747039794922)
(197,13691,134.403457641602)
(197,14681,63.3158988952637)
(198,3526,160.05012512207)
(198,7298,135.053756713867)
(198,968,128.958297729492)
(198,1044,109.198081970215)
(199,13307,170.530853271484)
(199,14656,111.23070526123)
(199,2803,159.978485107422)
(199,2381,185.053619384766)
(199,9992,58.1081352233887)
(200,15040,56.8173446655273)
(200,2226,71.170166015625)
(200,2161,175.421478271484)
(200,9202,196.547912597656)
(200,341,191.968215942383)
(201,2758,180.975357055664)
(201,1628,95.8366012573242)
(201,6445,177.534286499023)
(201,2368,141.30778503418)
(201,2050,48.860107421875)
(202,4785,138.903732299805)
(202,14008,47.189624786377)
(202,1769,85.2698135375977)
(202,2534,14.4080924987793)
(202,3592,81.5080871582031)
(203,8535,83.0903854370117)
(203,15054,92.6503143310547)
(203,5942,47.452938079834)
(203,13031,71.7593231201172)
(203,5446,106.317916870117)
(204,12222,106.808166503906)
(204,11034,194.254730224609)
(204,4475,79.6322174072266)
(204,8341,182.650482177734)
(204,9702,123.367897033691)
(205,6475,195.02571105957)
(205,8934,123.456428527832)
(205,11879,99.6565322875977)
(206,12861,117.750373840332)
(206,15741,86.5150909423828)
(206,3991,80.6411437988281)
(206,8932,95.0868606567383)
(206,12415,127.864654541016)
(207,8032,82.5148315429688)
(207,10398,97.9655685424805)
(207,5287,142.817794799805)
(207,3347,80.0311965942383)
(208,3008,141.772506713867)
(208,13065,151.2294921875)
(208,1202,157.819793701172)
(208,5123,193.081512451172)
(208,6757,106.96240234375)
(209,13027,13.4630336761475)
(209,2365,141.978012084961)
(209,2122,172.372512817383)
(209,2936,122.597869873047)
(209,6643,193.941329956055)
(210,6371,140.81770324707)
(211,15474,72.1977005004883)
(211,11699,73.6776962280273)
(211,7452,52.1864318847656)
(211,5532,170.460922241211)
(211,637,144.43913269043)
(212,15639,105.003868103027)
(212,1726,162.359664916992)
(212,3371,42.745361328125)
(212,3654,62.2014846801758)
(212,10393,135.488662719727)
(213,3289,97.9989624023438)
(213,13011,105.038925170898)
(214,7125,27.5147361755371)
(214,9663,188.751174926758)
(214,13677,106.920867919922)
(214,14887,82.5797576904297)
(214,6685,10.925874710083)
(215,8372,59.7162933349609)
(215,1247,149.344909667969)
(215,10124,177.960739135742)
(216,5770,151.678192138672)
(216,2403,126.62247467041)
(216,666,194.430633544922)
(217,4277,113.708198547363)
(217,15046,141.052627563477)
(217,9985,150.940582275391)
(217,11783,178.857330322266)
(217,3774,30.277379989624)
(218,7686,95.5901870727539)
(218,11622,120.665817260742)
(219,14102,101.889663696289)
(219,8830,144.247955322266)
(220,6514,164.493347167969)
(221,8798,171.55305480957)
(221,9205,68.2505722045898)
(221,14237,83.2470245361328)
(222,9507,121.89453125)
(222,14419,45.2595367431641)
(222,1281,148.241027832031)
(222,803,173.141906738281)
(222,7026,133.661270141602)
(223,21,97.7084579467773)
(223,13671,181.061599731445)
(223,2258,92.3928375244141)
(223,6997,73.6205978393555)
(223,422,157.37858581543)
(224,15748,172.333053588867)
(224,11901,156.143905639648)
(224,9890,79.9304733276367)
(224,10703,73.4386901855469)
(225,5101,133.140640258789)
(225,3652,182.132400512695)
(225,8506,165.07878112793)
(225,6331,119.759124755859)
(226,9417,112.591110229492)
(226,3283,76.8542404174805)
(226,2594,97.0829162597656)
(226,11572,144.110656738281)
(227,6085,128.413513183594)
(227,13636,149.124557495117)
(227,14401,126.180152893066)
(228,11929,119.880447387695)
(228,992,141.754592895508)
(228,1745,75.7971038818359)
(228,4700,153.391189575195)
(228,9046,178.170211791992)
(229,12204,62.5954856872559)
(229,10066,162.841735839844)
(229,4437,185.080322265625)
(229,5345,32.4302787780762)
(229,10530,148.735534667969)
(230,13559,110.438056945801)
(230,2671,144.441528320313)
(230,3202,114.395156860352)
(231,6305,136.56901550293)
(231,2157,104.76335144043)
(231,4388,27.1576251983643)
(231,7546,88.2124404907227)
(231,11970,114.064628601074)
(232,1450,71.1104202270508)
(232,9874,51.8144874572754)
(232,15249,90.4950714111328)
(232,2619,94.7138748168945)
(233,9596,111.333793640137)
(233,8586,115.14266204834)
(233,11418,114.501197814941)
(233,8433,175.875137329102)
(233,8513,94.5855331420898)
(234,9674,68.762451171875)
(234,8432,108.900329589844)
(235,10314,152.456481933594)
(235,13657,161.129837036133)
(235,14556,156.354873657227)
(235,10692,154.469284057617)
(235,1598,122.137115478516)
(236,1221,186.54541015625)
(236,2300,111.709770202637)
(236,12291,130.307479858398)
(237,4088,138.025909423828)
(238,13010,160.517517089844)
(238,5499,196.067276000977)
(238,13041,124.680976867676)
(238,5821,123.418266296387)
(239,188,107.312652587891)
(239,12453,165.371765136719)
(239,4247,108.135231018066)
(239,9846,179.74787902832)
(239,1872,66.2219009399414)
(240,2575,150.036758422852)
(240,7656,137.362945556641)
(240,11542,96.9349670410156)
(240,679,119.22917175293)
(241,9362,140.140167236328)
(241,3159,183.709915161133)
(241,10104,126.723365783691)
(241,5637,194.311019897461)
(241,4044,53.7180328369141)
(242,14378,146.114807128906)
(242,8463,98.7627792358398)
(242,14770,62.7731590270996)
(242,12493,65.2799606323242)
(242,1353,145.461318969727)
(243,6142,74.2388763427734)
(243,6012,112.952354431152)
(243,1970,109.211380004883)
(243,14437,100.708847045898)
(244,13413,195.985046386719)
(244,5666,179.238037109375)
(244,8187,141.980728149414)
(244,12685,191.29069519043)
(245,3686,162.559219360352)
(245,3230,93.0152969360352)
(245,10031,182.582809448242)
(245,7599,43.5322227478027)
(245,1557,112.830741882324)
(246,9989,105.826622009277)
(246,12786,149.410766601563)
(246,12362,96.2098159790039)
(247,8762,110.564575195313)
(247,7062,49.3328628540039)
(247,13220,163.693817138672)
(247,7484,163.470504760742)
(247,5238,117.509788513184)
(248,2529,144.351608276367)
(248,1545,99.5336990356445)
(248,5260,108.692825317383)
(248,7797,140.63720703125)
(248,9818,120.143852233887)
(249,10320,114.64134979248)
(250,9893,101.142799377441)
(250,10819,102.427925109863)
(250,11757,161.648040771484)
(251,7334,62.0750503540039)
(251,10886,161.827926635742)
(251,8027,50.6532096862793)
(252,1052,156.513534545898)
(252,3720,140.710403442383)
(252,3986,184.874145507813)
(253,3165,145.502380371094)
(253,2571,159.6982421875)
(253,1119,97.9716644287109)
(253,554,141.146469116211)
(254,6319,158.873565673828)
(254,1577,88.5306167602539)
(254,3921,135.388641357422)
(254,9892,159.217163085938)
(255,12978,164.280563354492)
(256,5427,30.3583583831787)
