(31,17653,48.9807434082031)
(32,15114,41.4061546325684)
(33,9385,90.9679565429688)
(33,6483,46.3511276245117)
(33,17712,77.3409194946289)
(34,12609,92.4338607788086)
(34,12738,91.0768890380859)
(34,7998,68.7917785644531)
(35,16940,57.626537322998)
(35,6010,63.6475486755371)
(35,5987,28.3097877502441)
(36,10738,65.5484771728516)
(36,12707,94.3151473999023)
(36,5293,87.7090606689453)
(37,1874,93.5957641601563)
(37,13413,36.1566009521484)
(37,9361,74.7485275268555)
(38,5303,74.6445007324219)
(39,6280,69.3096084594727)
(39,13720,49.6921119689941)
(39,2456,26.5958023071289)
(40,13316,65.6394348144531)
(41,6834,85.0997543334961)
(41,4871,27.5915775299072)
(42,879,31.1395568847656)
(42,12578,95.9912643432617)
(42,12766,67.5180511474609)
(43,8621,95.0278472900391)
(43,4832,87.631462097168)
(43,1498,20.1919326782227)
(44,12525,54.1373062133789)
(44,11276,25.2528915405273)
(45,134,68.2156219482422)
(45,10206,43.8579978942871)
(46,2124,52.8044929504395)
(46,956,52.3391189575195)
(46,7521,70.6218795776367)
(47,8705,28.6902637481689)
(47,14286,72.6506500244141)
(47,1684,54.5324592590332)
(48,19133,57.5490760803223)
(49,15259,44.7181510925293)
(49,7259,70.6368789672852)
(50,3447,45.0983963012695)
(51,4746,39.435302734375)
(51,11828,75.7878570556641)
(52,14302,86.2382583618164)
(52,4107,95.1069717407227)
(52,4124,68.2951507568359)
(53,17513,40.9242820739746)
(54,2873,41.5557746887207)
(54,15451,62.6493072509766)
(55,2802,55.4137725830078)
(55,1601,96.7892913818359)
(56,19191,79.9208679199219)
(56,5087,73.189208984375)
(57,7227,61.5849952697754)
(58,12439,91.222282409668)
(58,8956,55.7197418212891)
(58,2151,35.3147659301758)
(59,13594,86.2784271240234)
(59,11852,60.4352188110352)
(59,9911,68.6417541503906)
(60,13832,78.0412673950195)
(61,16,65.7387084960938)
(61,1261,84.0664367675781)
(62,11474,66.0075225830078)
(62,17006,71.230827331543)
(62,19634,98.4566268920898)
(63,17139,30.5289325714111)
(63,18290,46.1580505371094)
(64,375,33.1972808837891)
(64,6529,64.5453414916992)
(64,3401,20.6600761413574)
(65,17542,78.2346115112305)
(65,14880,66.0531234741211)
(65,12062,30.7813529968262)
(66,8592,56.8712043762207)
(66,11060,62.4662666320801)
(67,13875,50.2743186950684)
(67,17237,62.4776802062988)
(68,8536,69.9620971679688)
(68,1969,35.4028091430664)
(68,5821,54.3055992126465)
(69,8222,64.650390625)
(69,9960,83.8448791503906)
(69,5054,56.217227935791)
(70,10009,81.6299057006836)
(70,3462,99.2632217407227)
(71,110,55.4710350036621)
(71,19329,51.5801429748535)
(71,8073,10.2058849334717)
(72,9435,24.5520248413086)
(72,18469,21.6658420562744)
(72,19800,73.5065155029297)
(73,5399,90.7045364379883)
(73,17260,67.6974792480469)
(73,1114,47.3040962219238)
(74,19735,94.4625015258789)
(74,5057,59.5566139221191)
(75,5926,72.0298156738281)
(75,5310,49.9727897644043)
(76,4729,41.874454498291)
(76,13024,84.2911224365234)
(77,9143,43.9966850280762)
(78,16199,84.7668151855469)
(78,14396,58.765007019043)
(78,6245,22.794807434082)
(79,2757,88.2011184692383)
(79,17035,31.7317428588867)
(79,4596,47.2642631530762)
(80,3594,24.3625087738037)
(81,13494,46.5457725524902)
(81,10123,82.3198318481445)
(82,7562,62.741283416748)
(82,13690,58.1569557189941)
(82,5522,36.1969337463379)
(83,1835,92.3041610717773)
(83,6984,15.9009437561035)
(83,4241,81.6527252197266)
(84,18561,93.2614898681641)
(85,15182,77.7768173217773)
(86,4765,89.7285232543945)
(86,2030,82.5136108398438)
(86,4991,71.4863739013672)
(87,4576,31.5571479797363)
(87,17380,86.3144454956055)
(88,17930,28.5532569885254)
(88,13441,90.503288269043)
(89,7607,64.1997299194336)
(89,5498,94.7328643798828)
(89,905,70.0053253173828)
(90,14416,32.4778327941895)
(90,2271,74.6724090576172)
(91,17288,86.8960723876953)
(91,10981,39.4840202331543)
(92,6879,80.8144836425781)
(93,6681,65.2284393310547)
(93,7986,50.1297912597656)
(93,18458,69.1027984619141)
(94,10820,54.7738265991211)
(94,2120,66.4457092285156)
(95,8339,28.25172996521)
(95,8801,69.7231140136719)
(95,9001,88.0142364501953)
(96,1889,75.6655426025391)
(96,12396,60.3688659667969)
(96,2751,88.9736557006836)
(97,4322,87.4716110229492)
(98,2921,84.4871139526367)
(98,17683,71.3931732177734)
(99,8606,43.2100868225098)
(99,8799,48.282901763916)
(99,15900,43.1764526367188)
(100,249,59.1553039550781)
(100,11332,87.5603790283203)
(100,12346,58.7343597412109)
(101,2046,47.5767936706543)
(101,6981,73.7656478881836)
(101,3401,78.4580078125)
(102,11900,33.8650131225586)
(102,15225,72.6678466796875)
(102,8448,41.6643104553223)
(103,4423,52.5987091064453)
(103,14519,54.413818359375)
(103,3306,73.3198852539063)
(104,18327,19.7286548614502)
(104,16596,54.7179679870605)
(104,3016,84.3021545410156)
(105,13121,42.9072380065918)
(105,15475,64.4744110107422)
(105,14103,76.8805160522461)
(106,1632,25.0832004547119)
(106,10096,82.407600402832)
(107,16241,30.5370044708252)
(108,14233,88.1499633789063)
(109,12875,54.781436920166)
(109,8949,41.6768913269043)
(110,71,55.4710350036621)
(110,6270,16.3275032043457)
(110,313,91.1411361694336)
(111,7329,51.1642150878906)
(111,4969,42.6940879821777)
(111,3745,81.4733810424805)
(112,18692,11.8704128265381)
(112,10362,55.6321334838867)
(112,5315,89.0947799682617)
(113,7348,42.8670883178711)
(114,5363,80.6652908325195)
(114,9606,79.4718933105469)
(114,5258,74.2335739135742)
(115,4454,95.2659530639648)
(115,320,26.731424331665)
(116,2654,53.6505889892578)
(116,3929,61.1699333190918)
(117,3210,88.5533981323242)
(117,12488,68.2036895751953)
(118,5756,73.6467666625977)
(118,12821,75.3749389648438)
(118,15468,80.3127059936523)
(119,14311,39.2863311767578)
(119,8110,71.4256134033203)
(120,616,59.0121459960938)
(120,17602,55.6627006530762)
(121,5452,76.4459533691406)
(121,6288,50.8636093139648)
(121,8045,75.9548416137695)
(122,9073,31.8244781494141)
(122,5637,71.9748153686523)
(122,7344,57.1717834472656)
(123,15176,84.0068740844727)
(123,13652,92.1781921386719)
(124,8901,70.5494003295898)
(124,12688,32.3132667541504)
(124,12558,64.8350219726563)
(125,14286,52.9416465759277)
(125,1933,64.466667175293)
(125,4699,57.5962371826172)
(126,2473,48.7951202392578)
(126,10390,49.5583381652832)
(127,7862,25.3320980072021)
(127,17086,63.923282623291)
(127,5853,44.2768135070801)
(128,12397,80.4516448974609)
(128,15322,29.1637916564941)
(129,4870,70.1852874755859)
(129,4062,83.1113891601563)
(129,17831,63.3112907409668)
(130,10901,56.7904052734375)
(130,4603,68.6286315917969)
(130,14266,34.3623466491699)
(131,137,50.6675682067871)
(131,759,42.1933288574219)
(131,9470,75.4917144775391)
(132,6638,19.2797183990479)
(133,9606,59.7593994140625)
(133,2346,78.3576965332031)
(133,1848,54.9015884399414)
(134,45,68.2156219482422)
(135,11908,43.2998542785645)
(135,7854,42.2187614440918)
(135,648,58.260082244873)
(136,5631,65.8647842407227)
(136,13101,66.9921112060547)
(136,9105,56.3031959533691)
(137,131,50.6675682067871)
(137,5690,64.139274597168)
(137,1164,71.6767654418945)
(138,6570,41.4695854187012)
(138,9204,24.1794948577881)
(139,3476,68.9208908081055)
(139,4962,33.3382110595703)
(139,7571,85.0439758300781)
(140,6028,77.7405548095703)
(141,17278,77.0969543457031)
(142,11783,57.2599906921387)
(142,8791,60.6242713928223)
(143,5661,68.0082168579102)
(143,14837,43.2987518310547)
(143,7244,66.8500823974609)
(144,9256,47.9482345581055)
(144,1516,66.2172164916992)
(144,14627,39.9036064147949)
(145,19005,54.7407875061035)
(145,7136,82.2762603759766)
(145,6097,95.744873046875)
(146,17600,39.6552810668945)
(147,10252,70.9723587036133)
(147,2881,43.0117225646973)
(148,6119,32.9790420532227)
(148,19323,54.9050788879395)
(148,6007,14.0830116271973)
(149,3117,74.4028472900391)
(149,9823,35.6092414855957)
(149,2322,91.3998947143555)
(150,10430,72.8511199951172)
(150,18289,48.1733512878418)
(150,6170,96.7499084472656)
(151,7303,57.6301422119141)
(151,1483,57.970630645752)
(152,4803,98.0256881713867)
(152,2184,52.098503112793)
(152,4083,52.0772094726563)
(153,18923,34.7691993713379)
(154,19661,71.8921813964844)
(155,14086,29.1505565643311)
(155,2653,22.5004596710205)
(156,9582,44.9450378417969)
(156,16432,18.7222805023193)
(157,9358,81.9554443359375)
(157,8762,97.8495483398438)
(157,11087,66.3694000244141)
(158,10771,91.5314483642578)
(158,1407,70.5690002441406)
(158,17806,28.8100776672363)
(159,18205,94.982063293457)
(159,11615,25.0960636138916)
(159,14106,87.3635482788086)
(160,14590,27.2428874969482)
(161,8988,65.8948287963867)
(161,13625,41.0245780944824)
(161,10292,78.7293319702148)
(162,15066,95.3517990112305)
(162,6982,89.3855514526367)
(163,4775,51.3694038391113)
(163,2874,94.3983001708984)
(164,15869,85.374626159668)
(164,11006,80.3652725219727)
(164,5277,48.9867744445801)
(165,10685,63.6385383605957)
(165,2611,42.2096710205078)
(166,1768,88.0148010253906)
(166,13208,59.2148666381836)
(166,1651,93.3453216552734)
(167,14345,47.1277732849121)
(167,3974,59.8871612548828)
(168,15491,63.3865203857422)
(168,3296,90.6453399658203)
(169,12235,94.4397125244141)
(169,4011,70.4084701538086)
(170,18834,71.0891342163086)
(170,13846,49.4400215148926)
(171,3643,78.7181396484375)
(171,16111,56.5749855041504)
(171,2070,97.4182052612305)
(172,11906,73.0005950927734)
(172,4654,90.7666473388672)
(173,3454,77.2604827880859)
(173,313,91.6258087158203)
(174,12120,17.1046161651611)
(174,1838,52.6193962097168)
(174,12789,60.7684326171875)
(175,10629,51.6224060058594)
(175,11504,54.7876014709473)
(176,15958,63.7703475952148)
(176,17800,53.8107299804688)
(176,15150,49.2040214538574)
(177,17627,73.6857223510742)
(177,7215,17.6317405700684)
(177,10671,37.7655830383301)
(178,4311,66.4396743774414)
(179,18769,44.1873893737793)
(179,3099,22.5594902038574)
(179,421,68.8058242797852)
(180,14834,54.5695838928223)
(180,13318,21.3957614898682)
(180,13971,34.910083770752)
(181,3337,51.6842651367188)
(181,19343,88.8297119140625)
(181,7103,43.6686859130859)
(182,2454,41.1862678527832)
(182,3719,22.0599765777588)
(182,10306,55.0296401977539)
(183,11544,82.6935043334961)
(183,4804,54.5904006958008)
(183,14995,53.8165893554688)
(184,5044,36.5586204528809)
(184,17659,65.8788452148438)
(185,17932,97.1875)
(185,7922,50.3444671630859)
(186,10164,27.510799407959)
(186,13799,54.8551864624023)
(187,16484,85.6491851806641)
(187,6423,53.1449356079102)
(187,11422,56.7218208312988)
(188,19496,56.5197296142578)
(188,7702,63.9018783569336)
(189,16335,14.4783592224121)
(189,17315,91.4973907470703)
(189,3945,71.7365798950195)
(190,19735,19.7845859527588)
(190,7572,86.5272445678711)
(191,11465,42.9052658081055)
(191,6908,44.2843322753906)
(191,8025,66.5325317382813)
(192,4383,56.5638847351074)
(193,13078,83.1220321655273)
(193,10255,92.401237487793)
(194,4539,41.8212890625)
(195,10975,62.9601936340332)
(196,8787,23.339937210083)
(197,12532,52.5231513977051)
(197,13891,31.4131927490234)
(197,5742,37.6764755249023)
(198,13635,73.9214248657227)
(198,7143,74.994010925293)
(198,4750,85.2285690307617)
(199,17445,57.0221405029297)
(199,15324,24.3351154327393)
(200,16616,97.3679656982422)
(200,18619,76.5971984863281)
(200,17183,43.2518692016602)
(201,10814,76.5747299194336)
(201,7123,78.4700012207031)
(202,4366,58.8155632019043)
(202,2417,45.6249008178711)
(203,12603,89.3778915405273)
(203,11375,45.8347854614258)
(204,5621,38.753101348877)
(204,5089,94.5553436279297)
(204,6109,52.4622001647949)
(205,2296,60.1616477966309)
(205,16058,52.3864593505859)
(206,17123,80.4242935180664)
(206,10741,34.2285575866699)
(206,6643,72.7694396972656)
(207,6010,92.8779830932617)
(207,13121,64.6737670898438)
(207,4944,70.1986618041992)
(208,10649,55.1865921020508)
(208,8739,91.92919921875)
(208,9019,30.4013347625732)
(209,17142,17.4300346374512)
(209,9783,72.5631103515625)
(210,2490,93.8546371459961)
(210,5578,84.1323165893555)
(210,14858,83.6843032836914)
(211,13578,90.7141876220703)
(211,7722,63.3734130859375)
(211,9037,57.1476860046387)
(212,13492,69.2552490234375)
(212,23,82.0473556518555)
(213,5073,72.25048828125)
(213,16652,89.5159606933594)
(214,8881,48.2018661499023)
(215,8422,41.0168190002441)
(216,2398,61.2562370300293)
(216,3778,27.6641006469727)
(216,9367,68.6562728881836)
(217,17634,87.7741470336914)
(217,5341,7.23084926605225)
(217,1823,48.5109558105469)
(218,13206,83.3757247924805)
(219,10495,54.5333518981934)
(219,9141,65.7747421264648)
(220,9988,82.9105682373047)
(220,11566,35.4604911804199)
(221,9905,19.7891426086426)
(222,1544,70.2968215942383)
(222,5165,34.9598999023438)
(223,5487,66.7128448486328)
(224,5335,32.7445755004883)
(225,11691,62.5336151123047)
(225,12168,56.9023704528809)
(225,475,94.5135498046875)
(226,17398,59.8863830566406)
(226,14159,63.9455947875977)
(227,7108,87.2680969238281)
(228,16413,48.3795776367188)
(228,1110,46.9832229614258)
(228,4187,87.8696517944336)
(229,19183,72.7869491577148)
(230,19619,96.6478424072266)
(230,16857,85.1307830810547)
(231,9127,12.9778995513916)
(231,14551,45.7771186828613)
(231,2323,55.6168327331543)
(232,2165,76.7522125244141)
(232,10343,74.8856353759766)
(232,1666,86.6543273925781)
(233,15736,63.2444305419922)
(233,3845,99.0367202758789)
(234,15368,67.7032012939453)
(234,11911,29.2174816131592)
(235,2702,90.8017425537109)
(235,2334,28.9301414489746)
(235,4764,61.0419158935547)
(236,2454,87.77294921875)
(237,13959,94.2002182006836)
(238,12601,18.832971572876)
(238,7844,15.2584810256958)
(238,9227,86.0132446289063)
(239,8176,39.6239433288574)
(239,18824,39.2546463012695)
(239,4387,83.7253875732422)
(240,11386,81.800666809082)
(240,590,52.4585266113281)
(240,15979,39.9122047424316)
(241,7472,69.5986480712891)
(241,7249,41.9321479797363)
(242,14606,95.1937637329102)
(242,4874,95.5698699951172)
(242,14791,57.6538467407227)
(243,13641,75.1564636230469)
(243,3919,36.1942291259766)
(243,13776,26.1993770599365)
(244,19178,94.0790557861328)
(245,17609,82.1423873901367)
(246,19797,92.4956741333008)
(246,1154,40.9901847839355)
(246,2319,43.798168182373)
(247,3049,94.9419937133789)
(248,13876,80.503044128418)
(248,8177,28.2502136230469)
(248,1558,23.3742332458496)
(249,100,59.1553039550781)
(249,13069,38.8255996704102)
(250,14224,52.0408058166504)
(250,12246,32.0525932312012)
(251,16554,83.1501541137695)
(251,3208,64.8299102783203)
(251,6885,76.2333068847656)
(252,10266,82.7796859741211)
(252,18065,62.0362396240234)
(252,3145,63.3919868469238)
(253,15646,53.8746337890625)
(253,12832,34.6748390197754)
(253,6355,40.4900054931641)
(254,14853,60.8053665161133)
(254,10545,40.9098205566406)
(255,6494,67.1865997314453)
(255,14270,88.124885559082)
(255,1921,36.6789207458496)
(256,18503,69.2263641357422)
(256,10585,39.4382629394531)
(256,12095,25.633020401001)
(257,16589,86.5092163085938)
(257,7777,41.7646026611328)
(258,8867,32.2509918212891)
(258,1311,87.902961730957)
(258,2931,69.3684005737305)
(259,8159,30.9660949707031)
(259,1022,83.8494720458984)
(260,4405,47.7400016784668)
(261,18283,85.8941345214844)
(261,16321,99.4626083374023)
(262,10164,91.2995452880859)
(262,884,94.2187728881836)
(263,6021,73.3468704223633)
(263,4204,96.8016128540039)
(263,5371,42.5715675354004)
(264,7816,33.5997314453125)
(264,4061,30.6615924835205)
(265,7557,26.7014064788818)
(266,12802,41.4938278198242)
(266,1281,55.6928825378418)
(266,4638,64.3123321533203)
(267,2274,85.9842758178711)
(267,2987,75.0270004272461)
(267,10596,53.3614768981934)
(268,15688,49.1547889709473)
(268,7017,81.0416488647461)
(268,2655,41.5079116821289)
(269,11932,79.2988662719727)
(269,10783,78.1017227172852)
(270,15289,61.7458648681641)
(270,2675,95.5996017456055)
(271,8301,42.1156005859375)
(271,10775,60.6700019836426)
(272,12936,62.120548248291)
(273,16322,31.8309879302979)
(273,3920,32.7905960083008)
(273,9221,57.2423973083496)
(274,6054,59.9676628112793)
(274,3596,90.4436187744141)
(274,2064,89.6779556274414)
(275,1025,20.5458221435547)
(275,10451,41.8231086730957)
(276,19198,84.3010101318359)
(277,14085,54.6313514709473)
(277,1414,62.5567779541016)
(277,6706,70.8115081787109)
(278,9850,60.2857055664063)
(278,3453,35.9045104980469)
(279,18690,72.8647537231445)
(279,19522,95.4807052612305)
(279,8627,11.7712659835815)
(280,12098,12.8196325302124)
(280,18222,21.417179107666)
(280,1627,75.6722793579102)
(281,6520,83.1887741088867)
(281,12772,83.3869705200195)
(282,13484,60.1450462341309)
(282,4880,68.6161041259766)
(282,7983,71.876335144043)
(283,8494,47.1010780334473)
(283,12449,91.7947311401367)
(284,1059,45.6740188598633)
(284,746,31.126594543457)
(284,4282,89.8524322509766)
(285,18335,80.4009857177734)
(285,19583,76.3486938476563)
(286,17714,48.6520042419434)
(286,3318,89.3919296264648)
(286,4647,71.6366500854492)
(287,6704,69.9109497070313)
(287,2271,14.3039121627808)
(287,8307,86.9040908813477)
(288,10828,35.9345664978027)
(289,10534,29.136209487915)
(290,7243,54.6490020751953)
(290,343,43.8924255371094)
(291,10467,72.5541458129883)
(291,1292,77.8612823486328)
(291,8851,25.251033782959)
(292,3953,67.1589889526367)
(292,3960,17.5308780670166)
(292,9654,59.3589477539063)
(293,9210,79.9109649658203)
(293,1335,12.6982393264771)
(294,7142,80.2198486328125)
(294,7062,54.7197914123535)
(295,5144,26.8310165405273)
(295,5248,58.4295463562012)
(295,19122,33.0973777770996)
(296,4925,33.4246406555176)
(296,7240,59.4918975830078)
(296,8126,82.7397384643555)
(297,12225,45.826847076416)
(297,12767,66.7013244628906)
(298,18353,62.9711952209473)
(298,18286,70.8883209228516)
(299,5202,65.2287826538086)
(299,4979,16.6632061004639)
(299,8049,56.5793228149414)
(300,3197,16.5335350036621)
(301,7449,80.1702575683594)
(301,15311,66.824836730957)
(301,7381,60.2309036254883)
(302,12253,42.7950630187988)
(303,2335,57.8856086730957)
(303,11242,83.7005081176758)
(303,18818,92.4013137817383)
(304,2292,48.4264640808105)
(304,4367,98.5982971191406)
(305,9314,25.0220355987549)
(305,15381,40.5217437744141)
(306,19330,87.8636322021484)
(306,9693,69.3517837524414)
(306,12695,81.9072723388672)
(307,13303,75.3598861694336)
(307,3138,75.0129241943359)
(307,1671,35.4219970703125)
(308,688,48.435848236084)
(308,3434,51.524959564209)
(308,5164,70.8476409912109)
(309,753,23.9636878967285)
(309,1104,67.1736373901367)
(310,513,80.0008850097656)
(310,3887,77.02978515625)
(311,7187,77.3599472045898)
(311,11758,69.1576232910156)
(312,8190,42.7285652160645)
(313,173,91.6258087158203)
(313,110,91.1411361694336)
(313,1073,22.5477962493896)
(314,17882,34.2035064697266)
(314,13211,56.8910064697266)
(314,1309,89.3166275024414)
(315,17799,71.4566268920898)
(315,11482,33.823787689209)
(316,9454,69.8057861328125)
(316,10143,84.0694351196289)
(316,11876,45.2466201782227)
(317,3615,95.0966186523438)
(317,7616,92.1007614135742)
(317,12145,79.4060745239258)
(318,7533,50.1192474365234)
(318,11080,62.6166496276855)
(318,19511,63.7621307373047)
(319,8618,35.0909729003906)
(319,7643,67.192008972168)
(319,16231,96.2760696411133)
(320,115,26.731424331665)
(320,1932,77.399055480957)
(321,13040,97.1969223022461)
(321,8129,62.3352661132813)
(321,15315,60.456298828125)
(322,4703,12.2675857543945)
(322,8728,68.5889511108398)
(322,16611,70.8576507568359)
(323,7411,75.0390472412109)
(323,16715,38.2433929443359)
(324,11550,54.1515846252441)
(324,6540,88.5929565429688)
(325,1744,37.4006500244141)
(325,774,37.1844825744629)
(325,3955,37.0495491027832)
(326,5109,30.487174987793)
(326,2683,73.0040664672852)
(326,2965,32.9451599121094)
(327,5964,78.4675674438477)
(328,1672,61.0157737731934)
(329,9056,75.6717758178711)
(330,9918,57.4006652832031)
(330,3253,34.7631225585938)
(330,5019,84.2118453979492)
(331,926,65.0313720703125)
(331,16378,66.6274185180664)
(331,16984,28.0586643218994)
(332,18941,86.2949142456055)
(332,17940,72.4465255737305)
(332,4058,72.5892333984375)
(333,11830,55.8867797851563)
(333,19819,58.9711303710938)
(333,4297,62.7019577026367)
(334,19908,84.7913513183594)
(335,5591,82.4368133544922)
(335,4585,85.7590255737305)
(335,8777,29.3065986633301)
(336,2985,79.4102554321289)
(337,10135,94.1349563598633)
(337,11466,86.377197265625)
(337,11720,77.0096206665039)
(338,9222,68.9674377441406)
(338,17983,47.8257369995117)
(338,2885,38.1678886413574)
(339,803,50.8068695068359)
(339,7517,82.6250228881836)
(339,12118,68.8730392456055)
(340,5782,96.9712677001953)
(340,11028,45.7698287963867)
(340,4721,59.9825630187988)
(341,7575,86.3664245605469)
(341,1282,82.0527267456055)
(341,16502,43.1081809997559)
(342,2760,42.0838851928711)
(342,3772,22.7495059967041)
(343,290,43.8924255371094)
(343,13166,37.0882034301758)
(343,11996,34.9012870788574)
(344,1512,51.5363349914551)
(344,2086,88.6707458496094)
(344,9345,49.0832901000977)
(345,11960,49.4043502807617)
(345,11595,27.373929977417)
(345,6854,34.7887687683105)
(346,3020,60.925464630127)
(346,7489,91.7314376831055)
(347,3364,65.7704391479492)
(347,10837,52.6945114135742)
(348,16509,89.7666702270508)
(348,14304,73.0321426391602)
(348,13184,72.4875793457031)
(349,5370,10.2062149047852)
(349,3720,37.2550888061523)
(349,8472,58.0771903991699)
(350,14746,96.4367065429688)
(350,4798,75.2512588500977)
(351,15664,94.4902191162109)
(351,1770,89.9383163452148)
(352,517,60.2122917175293)
(352,617,70.8222579956055)
(352,3499,59.5897979736328)
(353,7784,68.9298629760742)
(353,2195,50.6196899414063)
(353,12311,87.5689544677734)
(354,14829,60.2500839233398)
(354,5543,80.7502670288086)
(354,5142,71.5093688964844)
(355,8657,74.4316787719727)
(356,3651,67.5324935913086)
(356,3792,58.5411796569824)
(356,8844,86.3018417358398)
(357,18528,63.6460380554199)
(357,12301,53.3345832824707)
(357,12331,76.806037902832)
(358,19496,56.5549392700195)
(358,9133,25.4675464630127)
(358,6954,84.684684753418)
(359,4895,85.4980545043945)
(359,8933,46.9400634765625)
(360,2121,62.5069618225098)
(361,19209,63.2708320617676)
(361,1071,82.3588790893555)
(361,6407,85.4992141723633)
(362,4251,19.8653450012207)
(362,17354,65.0290451049805)
(362,6933,72.2857055664063)
(363,17312,84.3075485229492)
(363,971,95.4926681518555)
(363,1050,93.4019088745117)
(364,11301,61.9880332946777)
(364,7481,81.8864669799805)
(365,8077,38.1435852050781)
(365,14589,39.5923347473145)
(365,882,63.8800735473633)
(366,9521,40.300537109375)
(366,19552,59.0047798156738)
(366,8499,43.3083610534668)
(367,18098,75.0326461791992)
(367,3685,78.176513671875)
(368,13672,62.0041694641113)
(368,8419,15.604302406311)
(369,13032,91.9152755737305)
(369,8487,61.5855178833008)
(369,19244,73.821403503418)
(370,16176,69.1224517822266)
(370,9422,89.6393356323242)
(370,5848,99.5812454223633)
(371,4147,28.0479507446289)
(371,11734,96.6274261474609)
(371,4840,39.2332077026367)
(372,8691,85.4061813354492)
(372,11031,51.481517791748)
(372,19784,82.6408386230469)
(373,14342,16.3563251495361)
(374,10974,70.1306838989258)
(374,15775,56.4210052490234)
(375,64,33.1972808837891)
(375,8609,68.2489776611328)
(375,1069,49.0553817749023)
(376,9398,86.5086288452148)
(377,10343,50.6864242553711)
(377,13798,48.9667816162109)
(377,12076,61.9243011474609)
(378,18476,64.0988998413086)
(378,1091,7.52570962905884)
(378,1537,49.1364593505859)
(379,6724,48.2242584228516)
(379,12410,44.6096305847168)
(380,16708,33.6940803527832)
(380,12464,66.1331176757813)
(380,3789,51.1590995788574)
(381,11382,69.8404083251953)
(381,3481,86.5385665893555)
(381,6198,61.8859100341797)
(382,13780,28.3974094390869)
(382,689,57.1978492736816)
(382,8364,46.1660575866699)
(383,4070,66.1334762573242)
(384,12861,52.1636505126953)
(384,5729,54.0744018554688)
(384,5512,67.676513671875)
(385,9295,89.1668243408203)
(385,4082,33.9310340881348)
(385,8595,44.3075485229492)
(386,15252,78.7828216552734)
(386,18972,72.2460479736328)
(386,15281,91.0011291503906)
(387,16982,72.8709335327148)
(388,13831,78.3437805175781)
(388,16353,74.7605743408203)
(388,661,62.4712753295898)
(389,5653,76.1007614135742)
(389,2242,49.2094383239746)
(389,3740,84.609489440918)
(390,15554,86.3451766967773)
(390,16505,61.9539489746094)
(391,5106,86.548469543457)
(391,18831,48.1875495910645)
(391,6621,80.105224609375)
(392,17685,62.1241111755371)
(392,18641,33.7676277160645)
(393,4986,91.0847320556641)
(393,7908,79.4023208618164)
(393,12720,30.4144191741943)
(394,7030,81.9372711181641)
(394,1360,50.4154891967773)
(395,6933,43.6959533691406)
(395,18609,69.592399597168)
(395,1884,55.4189071655273)
(396,693,54.1952247619629)
(396,17622,79.1764984130859)
(396,4165,51.3051071166992)
(397,16000,32.7843399047852)
(397,770,71.5291213989258)
(398,17630,59.2081718444824)
(398,7406,46.2169418334961)
(399,10819,61.9574699401855)
(400,7931,81.7241516113281)
(400,11511,99.4308624267578)
(401,15901,61.6366004943848)
(401,5939,78.9408416748047)
(401,17436,42.7137451171875)
(402,11259,64.5035247802734)
(402,646,90.4520950317383)
(403,15489,58.560432434082)
(403,3509,43.7108383178711)
(403,2466,51.4570236206055)
(404,1,67.2091979980469)
(404,13013,72.6783218383789)
(405,12678,97.9045181274414)
